type,properties_in_map,properties_id,geometry_type,coordinatex1,coordinatey1,coordinatex2,coordinatey2,coordinatex3,coordinatey3,coordinatex4,coordinatey4,coordinatex5,coordinatey5
Feature,True,2400,Polygon,59288,4996,59288,4997,59287,4997,59287,4996,59288,4996
Feature,True,2401,Polygon,59288,4997,59288,4998,59287,4998,59287,4997,59288,4997
Feature,True,2402,Polygon,59288,4998,59288,5000,59287,5000,59287,4998,59288,4998
Feature,True,2403,Polygon,59288,5000,59288,5001,59287,5001,59287,5000,59288,5000
Feature,True,2404,Polygon,59288,5001,59288,5002,59287,5002,59287,5001,59288,5001
Feature,True,2405,Polygon,59288,5002,59288,5003,59287,5003,59287,5002,59288,5002
Feature,True,2406,Polygon,59288,5003,59288,5004,59287,5004,59287,5003,59288,5003
Feature,True,2407,Polygon,59288,5004,59288,5006,59287,5006,59287,5004,59288,5004
Feature,True,2408,Polygon,59288,5006,59288,5007,59287,5007,59287,5006,59288,5006
Feature,True,2409,Polygon,59288,5007,59288,5008,59287,5008,59287,5007,59288,5007
Feature,True,2410,Polygon,59288,5008,59288,5009,59287,5009,59287,5008,59288,5008
Feature,True,2411,Polygon,59288,5009,59288,5010,59287,5010,59287,5009,59288,5009
Feature,True,2412,Polygon,59288,5010,59288,5012,59287,5012,59287,5010,59288,5010
Feature,True,2413,Polygon,59288,5012,59288,5013,59287,5013,59287,5012,59288,5012
Feature,True,2414,Polygon,59288,5013,59288,5014,59287,5014,59287,5013,59288,5013
Feature,True,2415,Polygon,59288,5014,59288,5015,59287,5015,59287,5014,59288,5014
Feature,True,2416,Polygon,59288,5015,59288,5016,59287,5016,59287,5015,59288,5015
Feature,True,2417,Polygon,59288,5016,59288,5018,59287,5018,59287,5016,59288,5016
Feature,True,2418,Polygon,59288,5018,59288,5019,59287,5019,59287,5018,59288,5018
Feature,True,2419,Polygon,59288,5019,59288,5020,59287,5020,59287,5019,59288,5019
Feature,True,2420,Polygon,59288,5020,59288,5021,59287,5021,59287,5020,59288,5020
Feature,True,2421,Polygon,59288,5021,59288,5022,59287,5022,59287,5021,59288,5021
Feature,True,2422,Polygon,59288,5022,59288,5024,59287,5024,59287,5022,59288,5022
Feature,True,2423,Polygon,59288,5024,59288,5025,59287,5025,59287,5024,59288,5024
Feature,True,2424,Polygon,59288,5025,59288,5026,59287,5026,59287,5025,59288,5025
Feature,True,2425,Polygon,59288,5026,59288,5027,59287,5027,59287,5026,59288,5026
Feature,True,2426,Polygon,59288,5027,59288,5028,59287,5028,59287,5027,59288,5027
Feature,True,2427,Polygon,59288,5028,59288,5030,59287,5030,59287,5028,59288,5028
Feature,True,2428,Polygon,59288,5030,59288,5031,59287,5031,59287,5030,59288,5030
Feature,True,2429,Polygon,59288,5031,59288,5032,59287,5032,59287,5031,59288,5031
Feature,True,2430,Polygon,59288,5032,59288,5033,59287,5033,59287,5032,59288,5032
Feature,True,2431,Polygon,59288,5033,59288,5034,59287,5034,59287,5033,59288,5033
Feature,True,2432,Polygon,59288,5034,59288,5036,59287,5036,59287,5034,59288,5034
Feature,True,2433,Polygon,59288,5036,59288,5037,59287,5037,59287,5036,59288,5036
Feature,True,2434,Polygon,59288,5037,59288,5038,59287,5038,59287,5037,59288,5037
Feature,True,2435,Polygon,59288,5038,59288,5039,59287,5039,59287,5038,59288,5038
Feature,True,2436,Polygon,59288,5039,59288,5040,59287,5040,59287,5039,59288,5039
Feature,True,2437,Polygon,59288,5040,59288,5042,59287,5042,59287,5040,59288,5040
Feature,True,2438,Polygon,59288,5042,59288,5043,59287,5043,59287,5042,59288,5042
Feature,True,2439,Polygon,59288,5043,59288,5044,59287,5044,59287,5043,59288,5043
Feature,True,2440,Polygon,59287,4949,59287,4950,59286,4950,59286,4949,59287,4949
Feature,True,2441,Polygon,59287,4950,59287,4951,59286,4951,59286,4950,59287,4950
Feature,True,2442,Polygon,59287,4951,59287,4952,59286,4952,59286,4951,59287,4951
Feature,True,2443,Polygon,59287,4952,59287,4954,59286,4954,59286,4952,59287,4952
Feature,True,2444,Polygon,59287,4954,59287,4955,59286,4955,59286,4954,59287,4954
Feature,True,2445,Polygon,59287,4955,59287,4956,59286,4956,59286,4955,59287,4955
Feature,True,2446,Polygon,59287,4956,59287,4957,59286,4957,59286,4956,59287,4956
Feature,True,2447,Polygon,59287,4957,59287,4959,59286,4959,59286,4957,59287,4957
Feature,True,2448,Polygon,59287,4959,59287,4960,59286,4960,59286,4959,59287,4959
Feature,True,2449,Polygon,59287,4960,59287,4961,59286,4961,59286,4960,59287,4960
Feature,True,2450,Polygon,59287,4961,59287,4962,59286,4962,59286,4961,59287,4961
Feature,True,2451,Polygon,59287,4962,59287,4963,59286,4963,59286,4962,59287,4962
Feature,True,2452,Polygon,59287,4963,59287,4965,59286,4965,59286,4963,59287,4963
Feature,True,2453,Polygon,59287,4965,59287,4966,59286,4966,59286,4965,59287,4965
Feature,True,2454,Polygon,59287,4966,59287,4967,59286,4967,59286,4966,59287,4966
Feature,True,2455,Polygon,59287,4967,59287,4968,59286,4968,59286,4967,59287,4967
Feature,True,2456,Polygon,59287,4968,59287,4969,59286,4969,59286,4968,59287,4968
Feature,True,2457,Polygon,59287,4969,59287,4971,59286,4971,59286,4969,59287,4969
Feature,True,2458,Polygon,59287,4971,59287,4972,59286,4972,59286,4971,59287,4971
Feature,True,2459,Polygon,59287,4972,59287,4973,59286,4973,59286,4972,59287,4972
Feature,True,2460,Polygon,59287,4973,59287,4974,59286,4974,59286,4973,59287,4973
Feature,True,2461,Polygon,59287,4974,59287,4975,59286,4975,59286,4974,59287,4974
Feature,True,2462,Polygon,59287,4975,59287,4977,59286,4977,59286,4975,59287,4975
Feature,True,2463,Polygon,59287,4977,59287,4978,59286,4978,59286,4977,59287,4977
Feature,True,2464,Polygon,59287,4978,59287,4979,59286,4979,59286,4978,59287,4978
Feature,True,2465,Polygon,59287,4979,59287,4980,59286,4980,59286,4979,59287,4979
Feature,True,2466,Polygon,59287,4980,59287,4981,59286,4981,59286,4980,59287,4980
Feature,True,2467,Polygon,59287,4981,59287,4983,59286,4983,59286,4981,59287,4981
Feature,True,2468,Polygon,59287,4983,59287,4984,59286,4984,59286,4983,59287,4983
Feature,True,2469,Polygon,59287,4984,59287,4985,59286,4985,59286,4984,59287,4984
Feature,True,2470,Polygon,59287,4985,59287,4986,59286,4986,59286,4985,59287,4985
Feature,True,2471,Polygon,59287,4986,59287,4987,59286,4987,59286,4986,59287,4986
Feature,True,2472,Polygon,59287,4987,59287,4989,59286,4989,59286,4987,59287,4987
Feature,True,2473,Polygon,59287,4989,59287,4990,59286,4990,59286,4989,59287,4989
Feature,True,2474,Polygon,59287,4990,59287,4991,59286,4991,59286,4990,59287,4990
Feature,True,2475,Polygon,59287,4991,59287,4992,59286,4992,59286,4991,59287,4991
Feature,True,2476,Polygon,59287,4992,59287,4993,59286,4993,59286,4992,59287,4992
Feature,True,2477,Polygon,59287,4993,59287,4995,59286,4995,59286,4993,59287,4993
Feature,True,2478,Polygon,59287,4995,59287,4996,59286,4996,59286,4995,59287,4995
Feature,True,2479,Polygon,59287,4996,59287,4997,59286,4997,59286,4996,59287,4996
Feature,True,2480,Polygon,59287,4997,59287,4998,59286,4998,59286,4997,59287,4997
Feature,True,2481,Polygon,59287,4998,59287,5000,59286,5000,59286,4998,59287,4998
Feature,True,2482,Polygon,59287,5000,59287,5001,59286,5001,59286,5000,59287,5000
Feature,True,2483,Polygon,59287,5001,59287,5002,59286,5002,59286,5001,59287,5001
Feature,True,2484,Polygon,59287,5002,59287,5003,59286,5003,59286,5002,59287,5002
Feature,True,2485,Polygon,59287,5003,59287,5004,59286,5004,59286,5003,59287,5003
Feature,True,2486,Polygon,59287,5004,59287,5006,59286,5006,59286,5004,59287,5004
Feature,True,2487,Polygon,59287,5006,59287,5007,59286,5007,59286,5006,59287,5006
Feature,True,2488,Polygon,59287,5007,59287,5008,59286,5008,59286,5007,59287,5007
Feature,True,2489,Polygon,59287,5008,59287,5009,59286,5009,59286,5008,59287,5008
Feature,True,2490,Polygon,59287,5009,59287,5010,59286,5010,59286,5009,59287,5009
Feature,True,2491,Polygon,59287,5010,59287,5012,59286,5012,59286,5010,59287,5010
Feature,True,2492,Polygon,59287,5012,59287,5013,59286,5013,59286,5012,59287,5012
Feature,True,2493,Polygon,59287,5013,59287,5014,59286,5014,59286,5013,59287,5013
Feature,True,2494,Polygon,59287,5014,59287,5015,59286,5015,59286,5014,59287,5014
Feature,True,2495,Polygon,59287,5015,59287,5016,59286,5016,59286,5015,59287,5015
Feature,True,2496,Polygon,59287,5016,59287,5018,59286,5018,59286,5016,59287,5016
Feature,True,2497,Polygon,59287,5018,59287,5019,59286,5019,59286,5018,59287,5018
Feature,True,2498,Polygon,59287,5019,59287,5020,59286,5020,59286,5019,59287,5019
Feature,True,2499,Polygon,59287,5020,59287,5021,59286,5021,59286,5020,59287,5020
Feature,True,2500,Polygon,59287,5021,59287,5022,59286,5022,59286,5021,59287,5021
Feature,True,2501,Polygon,59287,5022,59287,5024,59286,5024,59286,5022,59287,5022
Feature,True,2502,Polygon,59287,5024,59287,5025,59286,5025,59286,5024,59287,5024
Feature,True,2503,Polygon,59287,5025,59287,5026,59286,5026,59286,5025,59287,5025
Feature,True,2504,Polygon,59287,5026,59287,5027,59286,5027,59286,5026,59287,5026
Feature,True,2505,Polygon,59287,5027,59287,5028,59286,5028,59286,5027,59287,5027
Feature,True,2506,Polygon,59287,5028,59287,5030,59286,5030,59286,5028,59287,5028
Feature,True,2507,Polygon,59287,5030,59287,5031,59286,5031,59286,5030,59287,5030
Feature,True,2508,Polygon,59287,5031,59287,5032,59286,5032,59286,5031,59287,5031
Feature,True,2509,Polygon,59287,5032,59287,5033,59286,5033,59286,5032,59287,5032
Feature,True,2510,Polygon,59287,5033,59287,5034,59286,5034,59286,5033,59287,5033
Feature,True,2511,Polygon,59287,5034,59287,5036,59286,5036,59286,5034,59287,5034
Feature,True,2512,Polygon,59287,5036,59287,5037,59286,5037,59286,5036,59287,5036
Feature,True,2513,Polygon,59287,5037,59287,5038,59286,5038,59286,5037,59287,5037
Feature,True,2514,Polygon,59287,5038,59287,5039,59286,5039,59286,5038,59287,5038
Feature,True,2515,Polygon,59287,5039,59287,5040,59286,5040,59286,5039,59287,5039
Feature,True,2516,Polygon,59287,5040,59287,5042,59286,5042,59286,5040,59287,5040
Feature,True,2517,Polygon,59287,5042,59287,5043,59286,5043,59286,5042,59287,5042
Feature,True,2518,Polygon,59286,4949,59286,4950,59284,4950,59284,4949,59286,4949
Feature,True,2519,Polygon,59286,4950,59286,4951,59284,4951,59284,4950,59286,4950
Feature,True,2520,Polygon,59286,4951,59286,4952,59284,4952,59284,4951,59286,4951
Feature,True,2521,Polygon,59286,4952,59286,4954,59284,4954,59284,4952,59286,4952
Feature,True,2522,Polygon,59286,4954,59286,4955,59284,4955,59284,4954,59286,4954
Feature,True,2523,Polygon,59286,4955,59286,4956,59284,4956,59284,4955,59286,4955
Feature,True,2524,Polygon,59286,4956,59286,4957,59284,4957,59284,4956,59286,4956
Feature,True,2525,Polygon,59286,4957,59286,4959,59284,4959,59284,4957,59286,4957
Feature,True,2526,Polygon,59286,4959,59286,4960,59284,4960,59284,4959,59286,4959
Feature,True,2527,Polygon,59286,4960,59286,4961,59284,4961,59284,4960,59286,4960
Feature,True,2528,Polygon,59286,4961,59286,4962,59284,4962,59284,4961,59286,4961
Feature,True,2529,Polygon,59286,4962,59286,4963,59284,4963,59284,4962,59286,4962
Feature,True,2530,Polygon,59286,4963,59286,4965,59284,4965,59284,4963,59286,4963
Feature,True,2531,Polygon,59286,4965,59286,4966,59284,4966,59284,4965,59286,4965
Feature,True,2532,Polygon,59286,4966,59286,4967,59284,4967,59284,4966,59286,4966
Feature,True,2533,Polygon,59286,4967,59286,4968,59284,4968,59284,4967,59286,4967
Feature,True,2534,Polygon,59286,4968,59286,4969,59284,4969,59284,4968,59286,4968
Feature,True,2535,Polygon,59286,4969,59286,4971,59284,4971,59284,4969,59286,4969
Feature,True,2536,Polygon,59286,4971,59286,4972,59284,4972,59284,4971,59286,4971
Feature,True,2537,Polygon,59286,4972,59286,4973,59284,4973,59284,4972,59286,4972
Feature,True,2538,Polygon,59286,4973,59286,4974,59284,4974,59284,4973,59286,4973
Feature,True,2539,Polygon,59286,4974,59286,4975,59284,4975,59284,4974,59286,4974
Feature,True,2540,Polygon,59286,4975,59286,4977,59284,4977,59284,4975,59286,4975
Feature,True,2541,Polygon,59286,4977,59286,4978,59284,4978,59284,4977,59286,4977
Feature,True,2542,Polygon,59286,4978,59286,4979,59284,4979,59284,4978,59286,4978
Feature,True,2543,Polygon,59286,4979,59286,4980,59284,4980,59284,4979,59286,4979
Feature,True,2544,Polygon,59286,4980,59286,4981,59284,4981,59284,4980,59286,4980
Feature,True,2545,Polygon,59286,4981,59286,4983,59284,4983,59284,4981,59286,4981
Feature,True,2546,Polygon,59286,4983,59286,4984,59284,4984,59284,4983,59286,4983
Feature,True,2547,Polygon,59286,4984,59286,4985,59284,4985,59284,4984,59286,4984
Feature,True,2548,Polygon,59286,4985,59286,4986,59284,4986,59284,4985,59286,4985
Feature,True,2549,Polygon,59286,4986,59286,4987,59284,4987,59284,4986,59286,4986
Feature,True,2550,Polygon,59286,4987,59286,4989,59284,4989,59284,4987,59286,4987
Feature,True,2551,Polygon,59286,4989,59286,4990,59284,4990,59284,4989,59286,4989
Feature,True,2552,Polygon,59286,4990,59286,4991,59284,4991,59284,4990,59286,4990
Feature,True,2553,Polygon,59286,4991,59286,4992,59284,4992,59284,4991,59286,4991
Feature,True,2554,Polygon,59286,4992,59286,4993,59284,4993,59284,4992,59286,4992
Feature,True,2555,Polygon,59286,4993,59286,4995,59284,4995,59284,4993,59286,4993
Feature,True,2556,Polygon,59286,4995,59286,4996,59284,4996,59284,4995,59286,4995
Feature,True,2557,Polygon,59286,4996,59286,4997,59284,4997,59284,4996,59286,4996
Feature,True,2558,Polygon,59286,4997,59286,4998,59284,4998,59284,4997,59286,4997
Feature,True,2559,Polygon,59286,4998,59286,5000,59284,5000,59284,4998,59286,4998
Feature,True,2560,Polygon,59286,5000,59286,5001,59284,5001,59284,5000,59286,5000
Feature,True,2561,Polygon,59286,5001,59286,5002,59284,5002,59284,5001,59286,5001
Feature,True,2562,Polygon,59286,5002,59286,5003,59284,5003,59284,5002,59286,5002
Feature,True,2563,Polygon,59286,5003,59286,5004,59284,5004,59284,5003,59286,5003
Feature,True,2564,Polygon,59286,5004,59286,5006,59284,5006,59284,5004,59286,5004
Feature,True,2565,Polygon,59286,5006,59286,5007,59284,5007,59284,5006,59286,5006
Feature,True,2566,Polygon,59286,5007,59286,5008,59284,5008,59284,5007,59286,5007
Feature,True,2567,Polygon,59286,5008,59286,5009,59284,5009,59284,5008,59286,5008
Feature,True,2568,Polygon,59286,5009,59286,5010,59284,5010,59284,5009,59286,5009
Feature,True,2569,Polygon,59286,5010,59286,5012,59284,5012,59284,5010,59286,5010
Feature,True,2570,Polygon,59286,5012,59286,5013,59284,5013,59284,5012,59286,5012
Feature,True,2571,Polygon,59286,5013,59286,5014,59284,5014,59284,5013,59286,5013
Feature,True,2572,Polygon,59286,5014,59286,5015,59284,5015,59284,5014,59286,5014
Feature,True,2573,Polygon,59286,5015,59286,5016,59284,5016,59284,5015,59286,5015
Feature,True,2574,Polygon,59286,5016,59286,5018,59284,5018,59284,5016,59286,5016
Feature,True,2575,Polygon,59286,5018,59286,5019,59284,5019,59284,5018,59286,5018
Feature,True,2576,Polygon,59286,5019,59286,5020,59284,5020,59284,5019,59286,5019
Feature,True,2577,Polygon,59286,5020,59286,5021,59284,5021,59284,5020,59286,5020
Feature,True,2578,Polygon,59286,5021,59286,5022,59284,5022,59284,5021,59286,5021
Feature,True,2579,Polygon,59286,5022,59286,5024,59284,5024,59284,5022,59286,5022
Feature,True,2580,Polygon,59286,5024,59286,5025,59284,5025,59284,5024,59286,5024
Feature,True,2581,Polygon,59286,5025,59286,5026,59284,5026,59284,5025,59286,5025
Feature,True,2582,Polygon,59286,5026,59286,5027,59284,5027,59284,5026,59286,5026
Feature,True,2583,Polygon,59286,5027,59286,5028,59284,5028,59284,5027,59286,5027
Feature,True,2584,Polygon,59286,5028,59286,5030,59284,5030,59284,5028,59286,5028
Feature,True,2585,Polygon,59286,5030,59286,5031,59284,5031,59284,5030,59286,5030
Feature,True,2586,Polygon,59286,5031,59286,5032,59284,5032,59284,5031,59286,5031
Feature,True,2587,Polygon,59286,5032,59286,5033,59284,5033,59284,5032,59286,5032
Feature,True,2588,Polygon,59286,5033,59286,5034,59284,5034,59284,5033,59286,5033
Feature,True,2589,Polygon,59286,5034,59286,5036,59284,5036,59284,5034,59286,5034
Feature,True,2590,Polygon,59286,5036,59286,5037,59284,5037,59284,5036,59286,5036
Feature,True,2591,Polygon,59286,5037,59286,5038,59284,5038,59284,5037,59286,5037
Feature,True,2592,Polygon,59286,5038,59286,5039,59284,5039,59284,5038,59286,5038
Feature,True,2593,Polygon,59286,5039,59286,5040,59284,5040,59284,5039,59286,5039
Feature,True,2594,Polygon,59284,4949,59284,4950,59283,4950,59283,4949,59284,4949
Feature,True,2595,Polygon,59284,4950,59284,4951,59283,4951,59283,4950,59284,4950
Feature,True,2596,Polygon,59284,4951,59284,4952,59283,4952,59283,4951,59284,4951
Feature,True,2597,Polygon,59284,4952,59284,4954,59283,4954,59283,4952,59284,4952
Feature,True,2598,Polygon,59284,4954,59284,4955,59283,4955,59283,4954,59284,4954
Feature,True,2599,Polygon,59284,4955,59284,4956,59283,4956,59283,4955,59284,4955
Feature,True,2600,Polygon,59284,4956,59284,4957,59283,4957,59283,4956,59284,4956
Feature,True,2601,Polygon,59284,4957,59284,4959,59283,4959,59283,4957,59284,4957
Feature,True,2602,Polygon,59284,4959,59284,4960,59283,4960,59283,4959,59284,4959
Feature,True,2603,Polygon,59284,4960,59284,4961,59283,4961,59283,4960,59284,4960
Feature,True,2604,Polygon,59284,4961,59284,4962,59283,4962,59283,4961,59284,4961
Feature,True,2605,Polygon,59284,4962,59284,4963,59283,4963,59283,4962,59284,4962
Feature,True,2606,Polygon,59284,4963,59284,4965,59283,4965,59283,4963,59284,4963
Feature,True,2607,Polygon,59284,4965,59284,4966,59283,4966,59283,4965,59284,4965
Feature,True,2608,Polygon,59284,4966,59284,4967,59283,4967,59283,4966,59284,4966
Feature,True,2609,Polygon,59284,4967,59284,4968,59283,4968,59283,4967,59284,4967
Feature,True,2610,Polygon,59284,4968,59284,4969,59283,4969,59283,4968,59284,4968
Feature,True,2611,Polygon,59284,4969,59284,4971,59283,4971,59283,4969,59284,4969
Feature,True,2612,Polygon,59284,4971,59284,4972,59283,4972,59283,4971,59284,4971
Feature,True,2613,Polygon,59284,4972,59284,4973,59283,4973,59283,4972,59284,4972
Feature,True,2614,Polygon,59284,4973,59284,4974,59283,4974,59283,4973,59284,4973
Feature,True,2615,Polygon,59284,4974,59284,4975,59283,4975,59283,4974,59284,4974
Feature,True,2616,Polygon,59284,4975,59284,4977,59283,4977,59283,4975,59284,4975
Feature,True,2617,Polygon,59284,4977,59284,4978,59283,4978,59283,4977,59284,4977
Feature,True,2618,Polygon,59284,4978,59284,4979,59283,4979,59283,4978,59284,4978
Feature,True,2619,Polygon,59284,4979,59284,4980,59283,4980,59283,4979,59284,4979
Feature,True,2620,Polygon,59284,4980,59284,4981,59283,4981,59283,4980,59284,4980
Feature,True,2621,Polygon,59284,4981,59284,4983,59283,4983,59283,4981,59284,4981
Feature,True,2622,Polygon,59284,4983,59284,4984,59283,4984,59283,4983,59284,4983
Feature,True,2623,Polygon,59284,4984,59284,4985,59283,4985,59283,4984,59284,4984
Feature,True,2624,Polygon,59284,4985,59284,4986,59283,4986,59283,4985,59284,4985
Feature,True,2625,Polygon,59284,4986,59284,4987,59283,4987,59283,4986,59284,4986
Feature,True,2626,Polygon,59284,4987,59284,4989,59283,4989,59283,4987,59284,4987
Feature,True,2627,Polygon,59284,4989,59284,4990,59283,4990,59283,4989,59284,4989
Feature,True,2628,Polygon,59284,4990,59284,4991,59283,4991,59283,4990,59284,4990
Feature,True,2629,Polygon,59284,4991,59284,4992,59283,4992,59283,4991,59284,4991
Feature,True,2630,Polygon,59284,4992,59284,4993,59283,4993,59283,4992,59284,4992
Feature,True,2631,Polygon,59284,4993,59284,4995,59283,4995,59283,4993,59284,4993
Feature,True,2632,Polygon,59284,4995,59284,4996,59283,4996,59283,4995,59284,4995
Feature,True,2633,Polygon,59284,4996,59284,4997,59283,4997,59283,4996,59284,4996
Feature,True,2634,Polygon,59284,4997,59284,4998,59283,4998,59283,4997,59284,4997
Feature,True,2635,Polygon,59284,4998,59284,5000,59283,5000,59283,4998,59284,4998
Feature,True,2636,Polygon,59284,5000,59284,5001,59283,5001,59283,5000,59284,5000
Feature,True,2637,Polygon,59284,5001,59284,5002,59283,5002,59283,5001,59284,5001
Feature,True,2638,Polygon,59284,5002,59284,5003,59283,5003,59283,5002,59284,5002
Feature,True,2639,Polygon,59284,5003,59284,5004,59283,5004,59283,5003,59284,5003
Feature,True,2640,Polygon,59284,5004,59284,5006,59283,5006,59283,5004,59284,5004
Feature,True,2641,Polygon,59284,5006,59284,5007,59283,5007,59283,5006,59284,5006
Feature,True,2642,Polygon,59284,5007,59284,5008,59283,5008,59283,5007,59284,5007
Feature,True,2643,Polygon,59284,5008,59284,5009,59283,5009,59283,5008,59284,5008
Feature,True,2644,Polygon,59284,5009,59284,5010,59283,5010,59283,5009,59284,5009
Feature,True,2645,Polygon,59284,5010,59284,5012,59283,5012,59283,5010,59284,5010
Feature,True,2646,Polygon,59284,5012,59284,5013,59283,5013,59283,5012,59284,5012
Feature,True,2647,Polygon,59284,5013,59284,5014,59283,5014,59283,5013,59284,5013
Feature,True,2648,Polygon,59284,5014,59284,5015,59283,5015,59283,5014,59284,5014
Feature,True,2649,Polygon,59284,5015,59284,5016,59283,5016,59283,5015,59284,5015
Feature,True,2650,Polygon,59284,5016,59284,5018,59283,5018,59283,5016,59284,5016
Feature,True,2651,Polygon,59284,5018,59284,5019,59283,5019,59283,5018,59284,5018
Feature,True,2652,Polygon,59284,5019,59284,5020,59283,5020,59283,5019,59284,5019
Feature,True,2653,Polygon,59284,5020,59284,5021,59283,5021,59283,5020,59284,5020
Feature,True,2654,Polygon,59284,5021,59284,5022,59283,5022,59283,5021,59284,5021
Feature,True,2655,Polygon,59284,5022,59284,5024,59283,5024,59283,5022,59284,5022
Feature,True,2656,Polygon,59284,5024,59284,5025,59283,5025,59283,5024,59284,5024
Feature,True,2657,Polygon,59284,5025,59284,5026,59283,5026,59283,5025,59284,5025
Feature,True,2658,Polygon,59284,5026,59284,5027,59283,5027,59283,5026,59284,5026
Feature,True,2659,Polygon,59284,5027,59284,5028,59283,5028,59283,5027,59284,5027
Feature,True,2660,Polygon,59284,5028,59284,5030,59283,5030,59283,5028,59284,5028
Feature,True,2661,Polygon,59284,5030,59284,5031,59283,5031,59283,5030,59284,5030
Feature,True,2662,Polygon,59284,5031,59284,5032,59283,5032,59283,5031,59284,5031
Feature,True,2663,Polygon,59284,5032,59284,5033,59283,5033,59283,5032,59284,5032
Feature,True,2664,Polygon,59284,5033,59284,5034,59283,5034,59283,5033,59284,5033
Feature,True,2665,Polygon,59284,5034,59284,5036,59283,5036,59283,5034,59284,5034
Feature,True,2666,Polygon,59284,5036,59284,5037,59283,5037,59283,5036,59284,5036
Feature,True,2667,Polygon,59284,5037,59284,5038,59283,5038,59283,5037,59284,5037
Feature,True,2668,Polygon,59284,5038,59284,5039,59283,5039,59283,5038,59284,5038
Feature,True,2669,Polygon,59283,4949,59283,4950,59282,4950,59282,4949,59283,4949
Feature,True,2670,Polygon,59283,4950,59283,4951,59282,4951,59282,4950,59283,4950
Feature,True,2671,Polygon,59283,4951,59283,4952,59282,4952,59282,4951,59283,4951
Feature,True,2672,Polygon,59283,4952,59283,4954,59282,4954,59282,4952,59283,4952
Feature,True,2673,Polygon,59283,4954,59283,4955,59282,4955,59282,4954,59283,4954
Feature,True,2674,Polygon,59283,4955,59283,4956,59282,4956,59282,4955,59283,4955
Feature,True,2675,Polygon,59283,4956,59283,4957,59282,4957,59282,4956,59283,4956
Feature,True,2676,Polygon,59283,4957,59283,4959,59282,4959,59282,4957,59283,4957
Feature,True,2677,Polygon,59283,4959,59283,4960,59282,4960,59282,4959,59283,4959
Feature,True,2678,Polygon,59283,4960,59283,4961,59282,4961,59282,4960,59283,4960
Feature,True,2679,Polygon,59283,4961,59283,4962,59282,4962,59282,4961,59283,4961
Feature,True,2680,Polygon,59283,4962,59283,4963,59282,4963,59282,4962,59283,4962
Feature,True,2681,Polygon,59283,4963,59283,4965,59282,4965,59282,4963,59283,4963
Feature,True,2682,Polygon,59283,4965,59283,4966,59282,4966,59282,4965,59283,4965
Feature,True,2683,Polygon,59283,4966,59283,4967,59282,4967,59282,4966,59283,4966
Feature,True,2684,Polygon,59283,4967,59283,4968,59282,4968,59282,4967,59283,4967
Feature,True,2685,Polygon,59283,4968,59283,4969,59282,4969,59282,4968,59283,4968
Feature,True,2686,Polygon,59283,4969,59283,4971,59282,4971,59282,4969,59283,4969
Feature,True,2687,Polygon,59283,4971,59283,4972,59282,4972,59282,4971,59283,4971
Feature,True,2688,Polygon,59283,4972,59283,4973,59282,4973,59282,4972,59283,4972
Feature,True,2689,Polygon,59283,4973,59283,4974,59282,4974,59282,4973,59283,4973
Feature,True,2690,Polygon,59283,4974,59283,4975,59282,4975,59282,4974,59283,4974
Feature,True,2691,Polygon,59283,4975,59283,4977,59282,4977,59282,4975,59283,4975
Feature,True,2692,Polygon,59283,4977,59283,4978,59282,4978,59282,4977,59283,4977
Feature,True,2693,Polygon,59283,4978,59283,4979,59282,4979,59282,4978,59283,4978
Feature,True,2694,Polygon,59283,4979,59283,4980,59282,4980,59282,4979,59283,4979
Feature,True,2695,Polygon,59283,4980,59283,4981,59282,4981,59282,4980,59283,4980
Feature,True,2696,Polygon,59283,4981,59283,4983,59282,4983,59282,4981,59283,4981
Feature,True,2697,Polygon,59283,4983,59283,4984,59282,4984,59282,4983,59283,4983
Feature,True,2698,Polygon,59283,4984,59283,4985,59282,4985,59282,4984,59283,4984
Feature,True,2699,Polygon,59283,4985,59283,4986,59282,4986,59282,4985,59283,4985
Feature,True,2700,Polygon,59283,4986,59283,4987,59282,4987,59282,4986,59283,4986
Feature,True,2701,Polygon,59283,4987,59283,4989,59282,4989,59282,4987,59283,4987
Feature,True,2702,Polygon,59283,4989,59283,4990,59282,4990,59282,4989,59283,4989
Feature,True,2703,Polygon,59283,4990,59283,4991,59282,4991,59282,4990,59283,4990
Feature,True,2704,Polygon,59283,4991,59283,4992,59282,4992,59282,4991,59283,4991
Feature,True,2705,Polygon,59283,4992,59283,4993,59282,4993,59282,4992,59283,4992
Feature,True,2706,Polygon,59283,4993,59283,4995,59282,4995,59282,4993,59283,4993
Feature,True,2707,Polygon,59283,4995,59283,4996,59282,4996,59282,4995,59283,4995
Feature,True,2708,Polygon,59283,4996,59283,4997,59282,4997,59282,4996,59283,4996
Feature,True,2709,Polygon,59283,4997,59283,4998,59282,4998,59282,4997,59283,4997
Feature,True,2710,Polygon,59283,4998,59283,5000,59282,5000,59282,4998,59283,4998
Feature,True,2711,Polygon,59283,5000,59283,5001,59282,5001,59282,5000,59283,5000
Feature,True,2712,Polygon,59283,5001,59283,5002,59282,5002,59282,5001,59283,5001
Feature,True,2713,Polygon,59283,5002,59283,5003,59282,5003,59282,5002,59283,5002
Feature,True,2714,Polygon,59283,5003,59283,5004,59282,5004,59282,5003,59283,5003
Feature,True,2715,Polygon,59283,5004,59283,5006,59282,5006,59282,5004,59283,5004
